Unnamed: 0,Sleep_Time,Wakeup_Time,Breakfast_Type,Meditation_Exercise_Minutes,Mood,Resting_Heart_Rate,Step_Count,HRV,Temperature_Celsius,Humidity_Percent
541,10.35,5.75,Light,30,Happy,65,6579,102.23812111853545,25.154365861272,35.6340429473651
854,10.35,8.5,Heavy,5,Neutral,69,2992,24.19152167162576,15.12849101205018,88.55242529460322
30,10.35,5.0,Light,40,Neutral,79,8376,40.533293870679984,25.18862129753596,38.36136444436945
817,10.35,5.25,Carb-rich,60,Sad,63,7260,31.86437657415803,19.975067596753256,71.7021137315132
63,10.35,5.5,Heavy,25,Neutral,69,7806,78.75858711094018,18.91883316733973,53.35773684251859
708,10.35,6.25,Protein-rich,0,Neutral,69,11408,36.279098920622936,16.366016369094098,44.02272491462598
259,10.35,4.75,Light,30,Sad,66,9269,99.155820259137,12.429412344269211,31.75483698207355
141,10.35,7.5,Light,0,Neutral,73,4606,22.19133287750089,16.294557395634104,77.44338989033781
630,10.35,5.25,Light,20,Happy,83,11475,96.9448894082047,27.83373964711381,48.67846194936022
429,10.35,6.5,Skipped,75,Sad,71,7571,25.334799698889768,12.926675410690146,59.89174298718834
327,10.35,7.75,Heavy,0,Sad,68,4235,40.22541805245349,25.293018655858805,46.452912140920205
625,10.35,6.75,Protein-rich,70,Neutral,84,10548,35.44922040049258,19.22284098924431,45.40659406323048
23,10.35,9.0,Heavy,35,Happy,60,6987,60.36010023615913,19.159046082342293,77.99131535683891
198,10.35,9.5,Skipped,40,Happy,77,4352,91.87396178535302,32.177160606627936,76.7750684140052
878,10.35,7.75,Light,55,Neutral,61,5277,74.02965317903073,10.677399812587089,45.28023732276307
890,10.35,5.5,Protein-rich,25,Happy,56,3424,23.926941424165232,28.05667329639148,39.010140049022496
120,10.35,9.25,Carb-rich,40,Neutral,56,5259,57.11129384301278,30.186003879101563,71.84521603481039
338,10.35,6.75,Heavy,20,Sad,58,3381,102.18309465853592,21.85434572718313,88.09160567488331
651,10.35,8.0,Protein-rich,40,Happy,66,8236,24.961437333883744,23.42766354546369,66.09670920877987
743,10.35,8.75,Heavy,30,Happy,75,2278,48.794534267599246,22.56800975231198,67.41514128016559
365,10.35,6.75,Protein-rich,30,Neutral,78,5965,107.91857726012476,19.652565945019354,34.34681326767353
86,10.35,7.5,Heavy,10,Happy,78,6658,92.3447817850001,28.2401544584516,71.30414378566417
67,10.35,7.5,Heavy,50,Neutral,77,7443,21.53948916913085,30.054924518850992,47.8273029373905
352,10.35,6.25,Carb-rich,25,Neutral,63,7776,46.46350269253573,26.467340790473624,37.03849133774367
211,10.35,6.25,Protein-rich,90,Neutral,76,10491,80.77526830956526,27.29737994231733,43.46643431019964
740,10.35,6.5,Protein-rich,35,Happy,60,5252,31.98910934727121,21.56699464174016,62.39742781683358
570,10.35,9.25,Carb-rich,20,Sad,57,9659,115.1444825663092,22.84973722899527,64.02097565920008
430,10.35,8.0,Skipped,40,Sad,73,11010,65.4764342552661,13.574792051320896,63.321813056257874
363,10.35,6.5,Protein-rich,90,Happy,75,11165,45.95764492750492,23.640419732898373,57.31320894490807
808,10.35,7.25,Skipped,50,Neutral,81,2406,104.09087104029072,21.270984285103303,67.17527729386978
292,10.35,4.5,Carb-rich,35,Sad,69,3724,90.87656552291544,30.565014016491457,50.75298341717741
588,10.35,6.0,Heavy,45,Happy,58,4606,112.71237818644494,13.20114597394431,53.31348607622074
70,10.35,4.75,Skipped,80,Happy,62,10611,65.02542461428904,29.306119232416435,69.8202699217589
377,10.35,6.75,Heavy,30,Neutral,64,9570,104.4871347755229,10.581798393395646,89.19975559602878
250,10.35,9.25,Heavy,25,Happy,82,3960,45.32723835227151,17.36122230173964,72.50177860290208
44,10.35,8.75,Light,30,Neutral,80,3356,84.85048201186882,16.469499540000424,42.3852763056362
411,10.35,5.0,Skipped,35,Happy,61,3809,119.06791570657658,33.751549176270125,83.68899936363167
622,10.35,5.25,Protein-rich,20,Happy,56,9160,66.80690542342901,19.26180256978455,51.09736123437806
239,10.35,6.25,Carb-rich,5,Happy,80,3140,109.56747776187788,14.427766985176223,65.54446707957106
168,10.35,6.5,Protein-rich,65,Neutral,64,11370,102.85555979060814,11.019378538869098,51.27732945844659
196,10.35,5.25,Heavy,70,Neutral,70,11493,36.52844901429575,28.148891971755983,43.22917254421052
777,10.35,8.0,Heavy,20,Happy,82,9214,30.32650088750484,28.056314209826656,54.178810725909685
72,10.35,5.5,Skipped,40,Happy,68,3774,59.90353176424348,10.13805292809006,73.95432583261501
227,10.35,9.75,Carb-rich,70,Sad,67,4151,61.1958095034102,19.82744311666901,54.50719278424192
535,10.35,5.75,Carb-rich,40,Neutral,81,4566,82.39984855289825,33.619143247060705,31.79841539236068
582,10.35,7.0,Heavy,0,Sad,62,3072,38.52703553833237,22.31545234982174,62.669345877650976
314,10.35,9.75,Heavy,15,Sad,84,9537,109.04095172193284,30.899503012805145,71.62093354688932
788,10.35,9.0,Heavy,35,Sad,83,5722,25.034952696935324,21.55014509110332,66.37517626505866
439,10.35,6.75,Heavy,40,Happy,72,8318,84.86389567688155,12.033719516047494,31.839150132348365
842,10.35,8.75,Light,35,Sad,63,3907,57.345794513270526,14.450899171743783,76.15829361848039
275,10.35,8.0,Protein-rich,0,Sad,74,4819,26.656472791422285,22.53790736717999,62.39912278295133
589,10.35,8.75,Skipped,55,Happy,84,10350,116.99265253451908,13.797567337807358,56.92161735735184
544,10.35,5.5,Carb-rich,80,Neutral,64,9395,65.8431424131438,25.4532060114474,82.08853526265032
542,10.35,9.0,Skipped,5,Happy,78,2972,25.697872699736827,15.716070137586568,70.35612709350758
342,10.35,7.5,Light,60,Happy,84,9938,89.2358922461058,14.33004674775038,76.25531067864313
405,10.35,7.0,Light,10,Neutral,78,9016,81.95262000363033,32.388080712405014,82.25814742476513
482,10.35,9.0,Carb-rich,60,Sad,76,3751,119.72378999036027,21.36352661919433,88.16473934011725
66,10.35,5.5,Skipped,35,Sad,72,6033,60.81516908666981,13.523105624369066,73.14275431105473
321,10.35,8.5,Skipped,90,Sad,67,11764,77.88067545119405,27.86489806750156,39.06347350685401
514,10.35,8.25,Carb-rich,85,Happy,62,5253,43.25059922078312,11.130466752654735,61.87017168006192
174,10.35,6.5,Protein-rich,40,Sad,56,8268,55.442494879305485,26.12931976023625,89.26334338416189
497,10.35,9.75,Carb-rich,90,Neutral,80,3673,58.55975925133334,11.94336592412462,44.92285635525779
380,10.35,5.0,Carb-rich,35,Neutral,76,2182,26.725591396736785,12.954120690541409,67.08934405908715
667,10.35,7.25,Protein-rich,35,Happy,73,7722,58.73225179753141,14.017034331488892,35.73211883008009
481,10.35,5.0,Protein-rich,35,Happy,61,5976,100.26403123529296,27.39371722461543,53.46489219910564
299,10.35,5.75,Heavy,30,Neutral,65,6778,97.28095732903374,12.1336866248442,37.80517440783792
165,10.35,4.75,Protein-rich,30,Sad,56,6652,73.55538148796725,30.88256238973095,74.25493809533349
398,10.35,4.5,Carb-rich,25,Happy,72,7590,43.20181803088107,28.77177669478744,68.1858149726182
613,10.35,6.75,Protein-rich,20,Happy,77,10811,55.121938734878086,12.043975798721798,31.09395496058169
382,10.35,5.5,Heavy,65,Sad,79,8687,119.88926120332906,25.7235711694971,63.578921009214845
76,10.35,8.75,Skipped,75,Sad,72,9922,117.70069544389436,29.281758667148644,65.70467584201529
328,10.35,4.0,Protein-rich,25,Happy,80,9295,51.38268082244156,20.490001560694747,89.0386588775897
450,10.35,9.75,Skipped,35,Happy,83,9122,21.91448679968367,29.42867289818592,82.02188976734692
539,10.35,4.5,Heavy,50,Happy,59,2719,65.95840572136231,13.228985378787376,70.40594599949503
266,10.35,7.25,Protein-rich,55,Happy,70,8642,58.78260899169312,27.4253935248817,79.92805067746451
323,10.35,6.0,Skipped,50,Happy,75,7668,35.647671600360056,16.99834742364857,86.61695521005593
548,10.35,5.25,Light,35,Sad,82,6426,97.7049285651756,23.00769252259483,86.6768531684414
597,10.35,8.25,Heavy,35,Happy,68,3696,104.51208514960348,14.307996780040746,57.80964262803434
731,10.35,5.0,Protein-rich,75,Happy,60,6570,110.91752640535856,30.364368005784552,50.85429145433892
739,10.35,4.75,Light,35,Happy,68,8614,103.09491710550684,19.423610735622688,85.62005807545772
848,10.35,5.5,Skipped,50,Neutral,56,6796,85.81598242975734,22.554875258281065,75.6173893873281
446,10.35,4.5,Heavy,35,Neutral,77,7904,65.51719917336564,34.650026595571774,50.75609955281777
593,10.35,4.0,Carb-rich,15,Sad,73,9763,99.7732263348214,18.64168208309658,34.39175542610662
319,10.35,4.5,Skipped,55,Sad,71,5363,85.41327370278736,16.256072454114882,46.39557161989256
422,10.35,6.25,Protein-rich,70,Sad,72,9818,41.16358985698612,12.280152576217258,82.3070139955321
210,10.35,4.0,Light,40,Happy,78,11748,71.92245707802051,23.718344734164653,78.94998749943707
673,10.35,8.0,Carb-rich,60,Happy,77,4787,43.44256000115147,23.11278473925637,81.7678246525937
215,10.35,5.75,Skipped,5,Sad,60,11714,43.42033709263342,15.931227187420005,64.80517247026867
833,10.35,6.0,Heavy,55,Neutral,59,11689,113.84821582141548,14.409674662655584,55.565003033422286
569,10.35,5.0,Carb-rich,75,Happy,70,7690,39.641921587201736,18.706386675582507,76.94312904349641
863,10.35,8.0,Light,40,Happy,73,10125,42.0446004245419,21.019068673455703,59.29446822130669
884,10.35,8.5,Skipped,50,Sad,67,9291,104.42123252861433,29.99790213432973,69.56123533234697
96,10.35,6.75,Skipped,45,Happy,69,6008,93.87231507265663,23.06832073454985,85.03881452773456
294,10.35,7.75,Skipped,65,Happy,69,4767,41.766739958053606,13.17651281629712,32.74452202875077
825,10.35,7.0,Light,35,Happy,84,10752,85.6409603500657,32.99639041031901,33.73750788780376
464,10.35,7.5,Protein-rich,20,Sad,60,8093,78.31908042770976,34.05431371186354,73.98678134491686
532,10.35,5.75,Skipped,20,Neutral,74,10224,78.0699084554285,34.91592092684763,59.33079481541521
806,10.35,4.5,Protein-rich,5,Happy,63,5072,66.66931208844085,33.35917536922537,68.44957888141238
847,10.35,6.75,Carb-rich,15,Happy,71,6769,87.58229251040736,34.92185629614868,45.58879252470206
78,10.35,5.5,Light,85,Sad,74,7889,20.831994222719203,18.961643213606813,59.78197483207418
790,10.35,5.25,Light,50,Happy,62,4832,89.20112559466547,13.833785077902006,40.49031763562475
290,10.35,4.25,Skipped,65,Happy,74,11134,92.27377522388046,10.762506248476235,34.041036088126305
730,10.35,4.5,Protein-rich,70,Happy,55,2614,109.55628481318388,14.106644948274823,75.36979973371476
139,10.35,7.25,Skipped,20,Neutral,57,11783,49.23831104121931,34.29455206802402,48.91742026983662
581,10.35,4.0,Skipped,60,Neutral,77,10682,77.08774168394763,34.50081438213692,37.212543322236506
495,10.35,4.0,Protein-rich,60,Happy,75,9480,113.79652314338942,18.83380570065132,79.73300195295657
362,10.35,8.25,Light,65,Neutral,58,3238,23.114909279339106,21.45632226228792,48.621717535414426
65,10.35,7.75,Light,70,Sad,62,8993,88.01118854469726,23.567402078956214,51.34036298789695
218,10.35,5.25,Skipped,55,Neutral,62,11495,81.63004859257241,26.24082247618037,45.93600255532236
204,10.35,6.75,Heavy,25,Neutral,58,11569,36.57481769652208,25.160726491489747,89.69446935878611
602,10.35,9.75,Carb-rich,55,Neutral,77,8420,41.82075345521722,14.42526210691867,31.538523948386143
888,10.35,5.75,Carb-rich,75,Sad,56,5197,77.30422006190156,12.48603481898363,33.9991224336414
877,10.35,7.25,Protein-rich,50,Sad,77,6068,103.2929715574228,26.473098547753786,56.25618744332351
692,10.35,9.75,Skipped,25,Happy,78,5929,90.62461625552622,22.69025946711137,37.70365736724752
826,10.35,5.25,Light,20,Neutral,66,11291,117.11509073682858,18.65864985914903,60.56532768898738
49,10.35,6.0,Skipped,55,Happy,75,11324,87.60262880525475,14.621361388138176,65.8447861302185
656,10.35,9.75,Heavy,20,Sad,75,3636,37.3496050355022,17.09439764496811,66.6588593310595
721,10.35,8.0,Light,10,Neutral,71,6557,101.74078473061094,14.530826654141505,33.60854055604711
344,10.35,8.25,Skipped,45,Sad,61,2187,113.90684794502916,19.962618359934336,75.66143945657993
280,10.35,4.0,Carb-rich,70,Happy,69,3863,63.34722327556344,32.250133545439155,87.77952023153968
893,10.35,6.0,Light,55,Happy,63,10708,117.83547870568566,19.92958824046137,70.8136667525012
213,10.35,7.0,Carb-rich,30,Sad,80,2358,25.77321592251172,15.606732736513994,62.218465373604815
298,10.35,6.25,Heavy,85,Neutral,82,7845,100.44946424318223,25.57226189547501,74.97910990457548
33,10.35,4.0,Protein-rich,10,Sad,69,6912,48.74616648972501,33.722138431333335,61.54141093816115
31,10.35,9.5,Protein-rich,75,Neutral,63,3800,68.303969755889,14.263103092182288,80.09581420795794
672,10.35,8.75,Light,35,Neutral,79,3196,97.52440518349492,12.005843641541055,74.21242469665093
675,10.35,6.0,Protein-rich,45,Happy,76,11653,23.010387221131893,34.559465422715164,35.7428733312097
557,10.35,8.0,Protein-rich,85,Happy,69,7243,68.93925374065887,10.719566907833476,70.59080314663478
235,10.35,8.5,Carb-rich,40,Sad,57,4660,34.284196481433185,28.06130288153763,34.56785156941801
109,10.35,7.5,Skipped,80,Neutral,66,3431,103.84918338430248,11.924497745719824,59.36549781858843
77,10.35,5.0,Carb-rich,65,Happy,76,4702,30.18931008729368,11.85111629335226,33.08554880905502
208,10.35,5.5,Heavy,50,Happy,74,2340,30.53454844813332,10.126539596155467,71.76123708322754
360,10.35,9.0,Heavy,10,Sad,78,7409,56.83472137943513,19.70424815516305,46.13960426610586
82,10.35,4.5,Protein-rich,80,Neutral,66,2201,111.45486638485588,18.27245062131623,36.39589518802631
528,10.35,4.75,Heavy,25,Neutral,74,4792,50.24195112785364,11.409387416273178,68.34719626893002
772,10.35,9.25,Protein-rich,70,Sad,67,11327,79.48473795019096,13.18721655829956,82.08340140644702
231,10.35,5.75,Skipped,50,Sad,61,11190,31.539464217891737,22.5659273276298,59.75254410472625
420,10.35,5.25,Carb-rich,85,Neutral,80,7276,54.19052781054903,29.789476093146213,44.82619404060878
309,10.35,5.25,Carb-rich,50,Sad,72,2695,87.11574733796887,16.770806281551856,89.82747000946267
770,10.35,6.5,Skipped,25,Sad,82,4749,41.469588746335546,12.76579342388018,52.837397608594806
5,10.35,7.25,Skipped,25,Neutral,68,9815,57.39210470128136,13.899863008405068,83.56030266461849
54,10.35,9.0,Light,55,Sad,56,2987,79.76682827027031,24.94749947027713,55.12623149352439
606,10.35,8.75,Heavy,40,Happy,67,8353,20.065339076129955,15.158342960144813,64.81034215363994
751,10.35,8.25,Carb-rich,45,Happy,74,5832,110.24130332861034,33.49580309033688,48.187701356719714
677,10.35,7.0,Carb-rich,80,Happy,59,5318,86.78679067008134,19.946389976143543,68.51829002659596
828,10.35,7.0,Skipped,80,Sad,65,2174,91.47532764439458,28.43753120274371,78.83821617036114
97,10.35,6.25,Protein-rich,60,Sad,72,4466,21.37455540113453,20.68852545896374,38.20911785513768
311,10.35,4.5,Heavy,50,Neutral,67,6152,94.22531871990871,11.96140953355665,57.08322145978053
575,10.35,9.0,Skipped,50,Happy,65,5764,84.47452485768186,33.738015591441055,70.05560313381508
859,10.35,5.25,Heavy,45,Happy,68,8426,43.1380636376848,11.64271598570881,62.87756933842158
436,10.35,6.5,Protein-rich,15,Happy,83,8361,70.03594462155607,11.819075159104838,41.97254705574871
778,10.35,9.0,Light,50,Happy,77,5811,37.252387694636205,28.00091341365186,40.41147089919052
25,10.35,4.0,Skipped,35,Neutral,70,2340,90.45544280274451,29.62939903482534,31.348158499207045
84,10.35,4.75,Heavy,40,Sad,68,3842,45.8711642155441,17.774558042891556,73.6913253722162
10,10.35,4.25,Heavy,50,Neutral,73,10333,39.89921389594368,10.51461235739506,65.41769655088846
333,10.35,9.5,Light,25,Happy,74,6897,70.70596467387182,12.901816012672906,31.86804497307068
798,10.35,7.0,Carb-rich,70,Sad,68,4610,102.06961607667792,27.416270596922303,87.78690669535044
536,10.35,7.5,Protein-rich,30,Happy,72,4803,47.364041786077166,31.241184766935287,48.47579649547146
753,10.35,5.25,Heavy,20,Neutral,79,7445,93.30001072226231,18.372640366427152,51.60818444829114
390,10.35,4.5,Skipped,50,Neutral,65,2159,61.1191517994586,34.76262855001683,53.81539657209576
118,10.35,6.75,Skipped,50,Sad,67,4120,72.14490241668801,32.313974962249446,84.92929785528251
412,10.35,9.75,Skipped,55,Neutral,75,5167,95.6730167068568,33.7651786734389,62.85554256922418
836,10.35,5.5,Carb-rich,40,Sad,59,3151,55.46662049850829,32.8711475267025,56.98707892927935
29,10.35,8.5,Carb-rich,70,Neutral,62,7482,46.42762631586393,11.161260317999943,45.47326112599214
55,10.35,9.5,Skipped,75,Sad,76,5321,106.60956336116917,33.04685587557792,52.98831169496985
416,10.35,7.0,Light,25,Sad,78,4437,42.8875462483499,17.330269292451614,61.58415965616679
598,10.35,4.5,Heavy,70,Happy,77,3946,99.59263871435024,14.80722547021677,52.78714681075379
507,10.35,5.75,Light,85,Happy,76,6493,95.92925069184736,30.563431073079222,78.34020917700319
367,10.35,4.5,Protein-rich,30,Happy,64,11242,75.7337169573008,32.63376604890159,58.79633008302741
81,10.35,8.0,Heavy,50,Neutral,75,6200,94.83843496762312,25.58245317068895,76.25473222474932
493,10.35,4.5,Heavy,20,Happy,71,2234,101.69739072718367,14.703028993094032,61.18643691336106
583,10.35,9.0,Skipped,30,Neutral,59,8707,47.86430631150364,18.218790257187703,30.345519629887296
559,10.35,4.5,Heavy,10,Neutral,68,11433,69.25690707532976,25.50773878383661,69.53312821395943
447,10.35,9.25,Skipped,10,Sad,55,6888,86.7760591603153,28.83445463147354,52.26232577907616
786,10.35,4.25,Skipped,35,Neutral,60,10712,63.12338697915579,24.58479486915301,85.36543143080365
545,10.35,8.0,Heavy,45,Neutral,62,6402,92.50060762991188,18.954067950821013,40.62898736684316
780,10.35,7.75,Heavy,65,Neutral,82,10501,49.63576135132884,27.3487111116775,50.76598359226713
425,10.35,9.25,Heavy,10,Sad,77,7738,84.95089297074473,23.73822205809339,50.213747506266415
370,10.35,6.25,Heavy,40,Happy,82,9398,52.30273457540939,12.519450034435666,71.69891316759255
538,10.35,9.5,Carb-rich,25,Neutral,73,8155,28.227232427706188,21.263603382752336,42.1112071273769
357,10.35,6.0,Heavy,35,Neutral,82,8465,38.7722405692252,24.64438953183658,59.49567280448621
767,10.35,7.75,Skipped,40,Neutral,64,8028,66.39816981668874,31.919140919043738,85.83571287863498
388,10.35,9.25,Protein-rich,65,Sad,58,11779,44.14964852568679,28.76536879102146,31.992186527481994
717,10.35,5.25,Light,20,Neutral,74,2699,95.11771369540428,34.12567276666282,69.71035139096271
409,10.35,5.0,Protein-rich,55,Sad,69,9161,78.6936506558907,12.28216691965334,78.88950682479074
499,10.35,4.75,Skipped,30,Sad,68,9982,41.07931015500286,34.65526861199007,72.40663301312675
312,10.35,4.75,Carb-rich,50,Sad,65,9901,36.98810060507353,10.633768585386438,39.81742927150015
286,10.35,8.0,Skipped,55,Sad,55,9742,57.25332737595508,21.639950453311503,71.27314333804881
368,10.35,9.75,Heavy,65,Neutral,84,5701,23.897932066113043,14.89477836973241,66.00123288715822
247,10.35,9.75,Heavy,50,Neutral,84,9684,76.06782949389499,34.16637047609174,69.50711007950554
837,10.35,8.75,Protein-rich,40,Sad,57,9619,75.06633794408515,19.059847477915827,41.6773507092459
291,10.35,7.5,Protein-rich,65,Neutral,70,9661,85.6729484721608,10.93370471873036,64.9302276105764
7,10.35,6.75,Skipped,55,Happy,65,9616,84.17343972985582,31.65440364437337,50.50904110187256
305,10.35,6.25,Carb-rich,20,Sad,79,3999,95.17469923958404,34.396301986563365,76.22444506846759
155,10.35,4.5,Carb-rich,5,Happy,62,3054,38.5646704901243,16.05138178778751,51.04270892710261
350,10.35,5.5,Carb-rich,45,Neutral,58,7647,41.87156129979273,22.578406464502194,77.79223745857058
428,10.35,8.25,Heavy,35,Sad,78,6523,79.31582190394681,18.77287531380197,69.52246653005257
101,10.35,8.0,Skipped,25,Sad,75,3998,44.75597702798864,25.91026028159451,62.514056842701486
199,10.35,4.75,Light,35,Happy,60,3932,93.24010490583792,29.496888646440595,51.0075155500038
670,10.35,4.25,Heavy,75,Neutral,80,5947,102.6858560972753,14.33433988236887,65.19650779052844
710,10.35,8.75,Light,65,Happy,69,3772,35.04722710059975,29.00569649724216,82.80474525368749
300,10.35,8.5,Carb-rich,40,Sad,61,5906,74.84191629935626,11.292043029215192,75.49579175574135
590,10.35,7.0,Carb-rich,65,Sad,60,6781,77.12604699370974,13.470679316235254,44.252647852459646
408,10.35,9.0,Light,55,Neutral,78,11456,106.4433246868364,32.63454941048159,50.36701155256837
849,10.35,6.75,Light,5,Happy,78,8871,27.01081396412569,24.88462543300109,38.22658234373994
734,10.35,9.0,Heavy,55,Sad,77,11582,47.163318127436966,18.97076210308756,85.63066916876716
896,10.35,6.5,Light,30,Neutral,77,9236,92.8370854339646,17.328693256525334,72.97940328376094
2,10.35,8.5,Carb-rich,55,Happy,75,6875,88.54438832219016,28.299848545285126,40.88612610538784
281,10.35,5.5,Carb-rich,75,Neutral,65,2115,119.71823539029504,18.449878921288395,50.51232996232116
506,10.35,8.75,Light,20,Neutral,69,9011,117.30767979122984,32.77317961234606,80.65022693815183
628,10.35,5.25,Heavy,80,Sad,83,11061,79.6910690546656,10.917080072264948,78.1815538699598
265,10.35,6.5,Protein-rich,45,Sad,73,4808,27.569972730978748,28.51921544385511,79.07802144714373
158,10.35,5.25,Heavy,80,Sad,59,11649,101.41256855911618,15.940938599809993,58.79253721823453
783,10.35,6.5,Carb-rich,25,Sad,74,10463,118.3567206513663,18.642399837597985,79.34883381806165
835,10.35,9.25,Carb-rich,55,Happy,74,3567,27.68030483144216,20.47313623761369,83.196252914428
850,10.35,4.5,Skipped,30,Sad,55,4972,59.525931543115775,11.676911934710688,62.1186078871555
331,10.35,9.0,Heavy,30,Happy,83,5747,62.48508428680869,28.946152761609227,43.79727635346517
254,10.35,8.25,Skipped,5,Happy,68,7867,103.61177032072489,14.237318667152312,67.11668269291106
523,10.35,5.75,Light,40,Neutral,57,4745,54.26451465225215,31.05297307839272,38.90059205772533
897,10.35,7.5,Light,50,Neutral,60,8261,54.580609841042495,32.40839546302799,34.325060159920405
525,10.35,4.25,Protein-rich,90,Happy,66,5866,35.49253111434427,21.71732899487425,87.90712178616273
529,10.35,6.5,Protein-rich,20,Neutral,57,11889,76.3408364483854,31.61805940637633,82.07509767120132
355,10.35,9.75,Heavy,55,Neutral,82,9823,97.80252431446532,26.06048195515789,55.818353693967765
855,10.35,6.0,Heavy,40,Happy,62,10112,61.91828759021213,14.767193016591664,78.09222671297937
468,10.35,8.75,Carb-rich,35,Sad,75,11083,23.174376537298865,15.589895962986317,40.78098653221452
658,10.35,4.25,Heavy,10,Neutral,78,5583,100.14457762229536,26.147931033290032,80.39167817200322
